ADDRESS,LATITUDE,LONGITUDE,MAX_FLOOR,PLANNING_AREA,MIN_MRT_DIST,MRT_STATUS,MIN_MRT(OPEN)_DIST,MIN_HAWK_DIST,HAWK_TYPE,HAWK_OWNER,HAWK_NUMBER_OF_STALLS,MIN_PS_DIST,MIN_SS_DIST,MIN_MALL_DIST,cbd_dist,NUM_MRT_WITHIN_1.5KM,NUM_HAWK_WITHIN_1.5KM,NUM_PS_WITHIN_1.5KM,NUM_SS_WITHIN_1.5KM,NUM_MALL_WITHIN_1.5KM
164B rivervale crescent,1.389694,103.907294,18,sengkang,1178.0667210884565,planned,1178.0667210884565,4128.3133122236295,MHC,HDB,186,511.2817403752057,583.5997292792837,813.785038087269,13342.31011682309,4,0,9,7,2
64 circuit road,1.326984,103.887148,10,geylang,319.32828151896376,open,319.32828151896376,94.12196930663461,MHC,HDB,59,548.8351983222728,1146.660152377048,2958.826082964691,6290.500832027734,8,5,3,3,0
672B yishun avenue 4,1.418591,103.841824,13,yishun,1005.5181218024399,open,1005.5181218024399,2051.1444505219574,MHC,HDB,179,281.32165074475404,443.98278713033454,1206.2384409396293,15030.00275571013,2,0,5,4,1
507 jelapang road,1.386556,103.768,16,bukit panjang,1150.4206780529212,open,1150.4206780529212,5313.782580322484,MHC,Government,179,77.2343031090222,341.73334303992385,1110.213261362719,14732.91917473773,2,0,6,4,1
770 yishun avenue 3,1.424486,103.832251,12,yishun,643.0833942913453,open,643.0833942913453,873.7064786363939,MHC,HDB,179,408.2306206856915,559.6500972345004,577.704933032704,15787.776608126584,2,1,8,7,1
17 telok blangah crescent,1.277768,103.821702,30,bukit merah,1089.5460766613608,open,1089.5460766613608,342.3101156005856,MHC,HDB,133,416.04254338475295,279.5222397072276,1128.3439730307662,3344.4346228848267,5,10,5,3,2
805 yishun ring road,1.417427,103.831589,13,yishun,148.70114673712533,open,148.70114673712533,1587.114855819567,MHC,HDB,179,160.9236562110345,224.02200387535657,1265.9600337993497,15025.242045661873,2,0,4,4,1
688C woodlands drive 75,1.443409,103.807303,16,woodlands,770.0472389911166,open,770.0472389911166,2708.0662462187133,MHC,HDB,179,482.48600066567326,610.9608149057992,1457.0608406188337,18400.619876991714,1,0,6,5,1
182 bukit batok west avenue 8,1.345564,103.743822,12,bukit batok,456.28575820443535,planned,768.0190375888411,714.9374723738499,MHC,HDB,147,429.6925831575307,301.1465367824215,781.870315195804,13817.7697289906,8,2,7,4,4
191 pasir ris street 12,1.366067,103.958731,13,pasir ris,264.9102706761172,planned,1159.4231449942833,2774.7101107700682,MHC,HDB,144,249.9432332294719,206.8183080502833,241.8960601589865,15076.874805642437,5,0,5,8,2
341 bukit batok street 34,1.362805,103.749157,12,bukit batok,541.3800984326439,open,541.3800984326439,2485.4247092578407,MHC,HDB,147,408.01875386124243,252.4096796171506,1405.2001223564164,14390.638274182453,2,0,2,3,1
418A fernvale link,1.391007,103.879607,22,sengkang,1714.5929458087937,open,1714.5929458087937,3299.036994487082,HC,Government,36,529.0764056636104,145.32872356719406,390.75800106551395,12351.361133491353,0,0,5,2,1
140B corporation drive,1.327276,103.723575,17,jurong west,1618.612854527145,planned,1933.4832872308082,852.5281344232741,MHC,Government,180,1353.7931811914784,306.3198110078866,2267.2793947501536,15034.105613759917,0,1,1,1,0
165B punggol central,1.395128,103.914467,19,punggol,267.59061670049755,planned,267.59061670049755,5087.468010243405,MHC,HDB,186,280.552036676568,368.58777910005523,186.22357694871886,14252.790229541242,2,0,7,4,2
124 paya lebar way,1.323089,103.883739,21,geylang,469.3534330589951,open,469.3534330589951,196.8289617314529,MHC,HDB,133,275.8792204314317,613.3743044102256,2419.8135761326957,5716.932849889559,8,5,4,3,0
478 segar road,1.389531,103.772875,15,bukit panjang,1757.5435725031098,open,1757.5435725031098,4928.700995556477,HC,HDB,78,622.9518764913586,829.5802826242519,1741.6318133179664,14660.694218877023,0,0,4,2,0
86 bedok north street 4,1.332541,103.938989,4,bedok,785.5024096668942,open,785.5024096668942,64.16872877847845,MHC,HDB,214,347.5604197439008,352.4283148108714,1384.961596309347,11191.32860010301,5,6,6,5,1
106 spottiswoode park road,1.273567,103.834058,25,bukit merah,303.1849874079658,planned,1017.1260438869301,1067.75332492304,MHC,HDB,104,676.0729514600604,1307.8600707295977,1363.3725157403542,2184.060626222984,8,6,4,2,1
227 jurong east street 21,1.341821,103.736088,25,jurong east,406.3027548523467,open,406.3027548523467,260.1842319914201,MHC,HDB,147,568.8864736384851,741.8688918408769,1127.0797884796236,14377.318099935119,7,2,4,4,3
428 clementi avenue 3,1.312512,103.763269,12,clementi,378.8855789956409,open,378.8855789956409,165.1454118557247,MHC,HDB,143,282.4192935580347,362.3829524031367,293.2311791294905,10326.257435786454,4,5,4,6,2
688B choa chu kang drive,1.403436,103.750337,20,choa chu kang,476.02177812561587,planned,792.1675352561838,4679.0254993673825,HC,HDB,78,396.302108488598,611.3862229982619,2778.62482111652,17424.04170846242,4,0,4,2,0
258 jurong east street 24,1.343786,103.738636,12,jurong east,230.02711686313853,planned,697.5184920397013,105.22981136749506,MHC,HDB,147,295.634803889282,450.3283396568751,1159.594748413025,14226.362157044026,8,2,4,4,4
105B bidadari park drive,1.333474,103.87049,17,toa payoh,299.91686404939963,open,299.91686404939963,1329.2111351353324,MHC,HDB,211,617.0611064431358,384.45458025240504,1922.9253378400467,5975.815484642439,4,1,4,4,0
534 woodlands drive 14,1.430612,103.791674,12,woodlands,448.63393026920596,open,448.63393026920596,1351.7011385067317,HC,HDB,78,217.1615471640702,488.94088873954763,894.212272620049,17619.476382281657,3,1,6,5,1
241 hougang street 22,1.356509,103.891841,12,hougang,867.9288801376259,open,867.9288801376259,328.9655761928446,MHC,HDB,171,217.1229181419236,195.86203539439555,814.9458385711602,9296.498109509026,2,2,4,3,1
117 clementi street 13,1.324461,103.771185,15,clementi,770.7692269542474,planned,1209.3805127365465,1116.2806039409247,MHC,HDB,77,996.9917245641984,1313.49607569423,1298.0535829077478,10025.682193008746,3,2,3,2,1
437 yishun avenue 6,1.421688,103.847561,12,yishun,1618.5348598175106,open,1618.5348598175106,2376.1937294664226,MHC,HDB,179,649.0028849964104,285.53509979988354,1441.1656510390346,15341.05527805456,0,0,4,3,1
187 bishan street 13,1.349551,103.851544,11,bishan,396.8034188850915,open,396.8034188850915,1096.6892740904018,MHC,HDB,157,386.987348194106,388.9234691179009,326.44810160211796,7358.917732909312,5,3,7,9,1
125 aljunied road,1.32327,103.881752,20,geylang,451.66333519467963,open,451.66333519467963,411.7555047151554,MHC,HDB,133,124.8674893445231,629.7201822599166,2376.3070301271714,5595.837002127355,7,7,3,4,0
257B compassvale road,1.392598,103.89698,15,sengkang,243.20969187733544,open,243.20969187733544,3900.1567021889437,MHC,HDB,186,224.2402499933629,505.2524982829134,220.82848872572714,13141.877468292632,3,0,12,6,1
650 yishun avenue 4,1.422899,103.839086,4,yishun,842.7623848686654,open,842.7623848686654,1507.147510248705,MHC,HDB,179,295.831870345185,447.8080391179277,641.0055896773142,15528.921980984815,2,0,9,7,1
254 choa chu kang avenue 2,1.378222,103.743885,16,choa chu kang,499.70053160725394,planned,752.0542110630888,3872.435741915121,MHC,HDB,225,234.03042908991827,758.6236044675725,1827.1224601185302,15930.022599918884,5,0,4,3,0
662D edgedale plains,1.401673,103.918003,19,punggol,811.545348360989,planned,811.545348360989,5900.695952021152,MHC,HDB,186,322.0395770425368,873.8438692958131,546.7183288950004,15076.44497272403,2,0,7,2,2
509B wellington circle,1.453285,103.821213,13,sembawang,485.5948895277289,open,485.5948895277289,2548.5096550911203,MHC,HDB,179,193.70573961101869,780.0582834087755,594.1621887697901,19124.639721515367,2,0,5,2,3
210 ang mo kio avenue 3,1.36856,103.843235,10,ang mo kio,334.79228814824324,planned,710.170031400162,374.93857555362223,HC,HDB,29,409.8365016331943,180.925053755714,590.6392544456751,9503.266347759256,7,9,6,9,1
684B jurong west street 64,1.34384,103.704217,17,jurong west,255.63389773498636,planned,605.5198773032387,967.4853435242292,MHC,HDB,166,552.0919451111637,286.86281906958925,557.5487424773567,17697.442364997158,8,1,6,4,3
523D tampines central 7,1.359358,103.938909,17,tampines,734.4178459727061,open,734.4178459727061,1672.2872799335978,MHC,HDB,144,449.22727716948293,846.1852697511332,663.1043266544552,12897.73861247783,3,0,8,6,3
305 ang mo kio avenue 1,1.366085,103.846014,16,ang mo kio,273.7477380689573,planned,579.010163082435,330.6302368196437,MHC,HDB,118,552.8352269857687,451.2226891493632,456.7997883217999,9205.928377072727,6,8,6,7,1
662B jurong west street 64,1.33702,103.703388,16,jurong west,324.02041106791137,open,324.02041106791137,1385.7581280952384,MHC,HDB,166,415.66745743591395,242.1251605106504,454.9152843103026,17511.461904112886,8,1,5,3,3
686A woodlands drive 73,1.442136,103.80562,15,woodlands,545.5797328775648,open,545.5797328775648,2810.937616716097,MHC,HDB,179,266.5114368075971,548.6005665775039,1683.8714601081556,18316.070066750457,1,0,5,4,0
307 clementi avenue 4,1.321416,103.767105,12,clementi,706.9621557563119,open,706.9621557563119,880.9393264604844,MHC,HDB,77,579.6035408550688,861.6449737494316,780.2927160817214,10288.036557548945,3,4,4,4,1
321 yishun central,1.42888,103.841529,12,yishun,702.9555913251418,open,702.9555913251418,1473.3266561108485,MHC,HDB,179,368.0814631638145,539.4269549743719,605.2068316352032,16167.276481740455,1,1,9,5,1
319 serangoon avenue 2,1.352524,103.868044,11,serangoon,441.7500838717617,open,441.7500838717617,1148.5594908756675,MHC,Government,82,433.18742785631383,480.6583797977859,511.44577755536005,7910.228875149197,3,2,5,4,1
130A lorong 1 toa payoh,1.337394,103.843184,40,toa payoh,418.3824114678377,open,418.3824114678377,189.42249479230045,MHC,HDB,148,441.30579866808733,528.6877987940788,664.1217801345898,6082.051507811751,6,5,5,7,1
271 bishan street 24,1.356616,103.842318,14,bishan,883.5927539777921,open,883.5927539777921,778.329003740224,MHC,HDB,82,324.0690189532928,174.88884072715666,987.0013295807413,8201.225933117774,7,4,5,4,2
290G bukit batok street 24,1.343378,103.757175,19,bukit batok,1047.7195688827815,open,1047.7195688827815,2163.160365117258,MHC,HDB,147,251.0903793289368,609.126112515158,1156.254227317895,12421.872715642226,1,0,4,2,2
10 chai chee road,1.327276,103.924804,15,bedok,683.4847284359548,open,683.4847284359548,530.1555464651609,MHC,HDB,124,817.8985083815883,1097.2234210419872,569.531008220752,9533.44622922444,3,6,6,2,1
471C fernvale street,1.395953,103.881504,22,sengkang,1574.9243605166705,open,1574.9243605166705,3883.3196370527235,HC,Government,36,779.3580902451877,703.5849264891878,777.1283389805866,12934.183543076912,0,0,5,2,1
58 marine terrace,1.306118,103.914026,10,marine parade,124.23815818170776,open,124.23815818170776,195.19190311923057,MHC,HDB,111,327.4930015148893,446.85437022296765,975.7494485334731,7434.168607439876,2,3,4,2,3
34 marine crescent,1.30415,103.912124,10,marine parade,424.15396745736535,open,424.15396745736535,438.40885967864205,MHC,HDB,111,281.9552989833263,739.5669173154139,777.4420173616578,7161.784297424096,2,3,4,2,3
502 bishan street 11,1.348579,103.848348,6,bishan,279.98060310569815,open,279.98060310569815,1124.7462533589783,MHC,HDB,60,747.8004397700403,381.63315461609795,215.25347470177542,7258.827136732287,4,5,7,9,1
437 tampines street 43,1.359966,103.951588,12,tampines,527.3397267543133,open,527.3397267543133,1789.8471242498513,MHC,HDB,144,323.46102335938946,520.3941843744568,860.8295113989197,14035.59522493305,7,0,8,8,5
176 ang mo kio avenue 4,1.375848,103.836157,11,ang mo kio,388.7144499857681,open,388.7144499857681,366.31244297129234,MHC,HDB,124,254.12372597225908,337.094714657937,1546.030874484666,10404.053280830967,6,6,4,6,0
138 lorong ah soo,1.351624,103.884448,13,hougang,958.8849936232415,open,958.8849936232415,688.3228033020473,MHC,HDB,171,244.8646794703764,104.18534432351225,879.1808580019147,8437.309231082221,4,2,4,6,2
211 bishan street 23,1.356153,103.848977,13,bishan,562.106383634151,open,562.106383634151,883.3082375964913,MHC,HDB,118,565.1297338112724,483.1148878161798,627.6455748074812,8093.013395175845,4,3,4,7,2
214 jurong east street 21,1.339286,103.738985,10,jurong east,394.141428738606,planned,750.3810130047464,484.91806268668864,MHC,HDB,147,438.4997100217225,586.5997688127176,706.1026386100015,13963.373635544436,8,2,4,2,3
401 hougang avenue 10,1.374843,103.896994,13,hougang,654.1386760161046,open,654.1386760161046,2125.674874453036,MHC,HDB,186,182.1872297267792,370.63893157747435,442.3351481878875,11357.585790329704,4,0,7,5,1
3 holland close,1.308209,103.796639,28,queenstown,417.1564458893347,open,417.1564458893347,372.5410081568109,MHC,Government,69,1022.6928582488292,1078.7800344598961,282.9477879361468,6691.521651861222,5,7,2,1,2
315 jurong east street 32,1.346034,103.732851,13,jurong east,392.7191852463817,open,392.7191852463817,144.73680797111297,MHC,HDB,225,268.104188141212,712.7448634139679,1715.233234298618,14911.467971354783,6,2,5,7,0
120 pasir ris street 11,1.367314,103.954363,4,pasir ris,762.6619004563474,planned,791.5349140038045,2656.9865461762156,MHC,HDB,144,641.3591829486073,298.46809638450736,746.6815344737238,14780.949426395766,5,0,6,8,2
780A woodlands crescent,1.448679,103.800771,16,woodlands,883.6780188859218,open,883.6780188859218,2709.1276731306434,MHC,HDB,164,223.121411611004,357.52056696619354,2085.1505203887978,19163.54366756106,1,0,4,3,0
586 pasir ris street 53,1.375264,103.947901,13,pasir ris,355.26235039957805,open,355.26235039957805,3325.1924018402083,MHC,HDB,144,291.58309744571375,894.4558211428725,860.0535282353727,14820.93008240012,5,0,4,3,1
320C anchorvale drive,1.391254,103.891303,15,sengkang,413.9543401965238,open,413.9543401965238,3604.8212596725944,MHC,HDB,186,106.68763505385404,307.846764146389,428.5351524420017,12771.238544273927,3,0,11,6,1
110 whampoa road,1.326821,103.855891,14,novena,1038.5519736957947,open,1038.5519736957947,426.9465958747119,MHC,HDB,164,592.066630305929,599.0645459114724,1184.9366700661485,4872.364062342437,2,9,5,3,2
565 pasir ris street 51,1.368827,103.950296,13,pasir ris,409.50805798058843,open,409.50805798058843,2669.00604065089,MHC,HDB,144,849.3638222936565,228.5468005090319,984.2841103794672,14541.17676661504,6,0,7,6,2
213A compassvale lane,1.385816,103.900207,16,sengkang,863.8101976679679,open,863.8101976679679,3349.287596970774,MHC,HDB,186,360.71905523200127,219.2092310682688,895.7217635427306,12604.58578270283,3,0,10,6,1
365 tampines street 34,1.357686,103.960621,10,tampines,671.9733076388201,open,671.9733076388201,2240.7905763397657,MHC,HDB,144,565.4431011255881,161.56525885569454,879.4795290771553,14704.45831377017,2,0,6,7,2
801C keat hong close,1.375232,103.742767,13,choa chu kang,547.9739576715384,planned,1096.1009793597582,3519.181699571586,MHC,HDB,225,298.12945763090306,917.1983873974083,2017.1094209732585,15808.321482069297,5,0,4,3,0
668 choa chu kang crescent,1.401741,103.749496,16,choa chu kang,401.9955397519941,planned,582.6979009029924,4878.577754701075,HC,HDB,78,321.9641718986047,431.25082487552044,2648.019513174342,17342.218151358345,4,0,4,2,0
987B buangkok green,1.379392,103.878284,17,hougang,1106.8225488705207,planned,1686.0335913431265,2126.405873728092,HC,Government,36,357.9232981377823,511.1091839723139,1356.945070944033,11073.508032521951,1,0,6,6,1
189A rivervale drive,1.395561,103.904022,17,sengkang,1087.7251805389967,open,1087.7251805389967,4501.850920573856,MHC,HDB,186,245.26665580231764,455.4297267375318,1014.9767002751842,13760.074576468787,7,0,13,6,4
426 fajar road,1.386221,103.769484,4,bukit panjang,1231.8856603154634,open,1231.8856603154634,5250.81857245979,MHC,Government,179,191.62461380325055,501.7437718833022,1223.9955742665193,14600.587525646044,2,0,6,3,1
690 hougang street 61,1.376932,103.885697,11,hougang,950.2441421517246,open,950.2441421517246,1973.9430777697976,MHC,HDB,186,110.8425344612758,360.603140979539,1024.244679945733,11069.489768415337,3,0,11,6,1
924 tampines street 91,1.346791,103.940777,13,tampines,304.3473762588027,open,304.3473762588027,456.4599427802453,MHC,HDB,144,210.25966633511382,474.54026750063747,703.116187278106,12203.0631565149,5,1,11,6,5
23 balam road,1.330971,103.88654,10,geylang,563.4666634171475,open,563.4666634171475,352.4867790477234,MHC,HDB,59,677.6486808698813,1076.7167961127439,2702.831576959186,6596.79435514018,4,4,3,2,0
271D punggol walk,1.403514,103.90089,16,punggol,264.8553440651269,open,264.8553440651269,5182.8238173632835,MHC,HDB,186,294.97652952247387,379.88788895727913,355.7979459891109,14423.41724753455,5,0,11,6,3
505 pasir ris street 52,1.376654,103.945235,14,pasir ris,657.0982243581694,open,657.0982243581694,3459.5509266126346,MHC,HDB,144,176.69036739736086,1120.2361026367405,1156.0011339677385,14714.89826895985,5,0,4,1,1
13 ghim moh road,1.309707,103.7891,25,queenstown,345.82965549117523,open,345.82965549117523,172.39858076055924,MHC,HDB,230,937.9006838056341,1051.9040237019635,311.9617295662512,7525.9108387843535,6,5,2,2,2
239 bukit batok east avenue 5,1.350239,103.755101,13,bukit batok,610.2456658049075,open,610.2456658049075,2071.4899014432162,MHC,HDB,147,454.69758930802925,362.81669786824835,655.3452399128336,13034.459371315279,2,0,4,2,1
114 hougang avenue 1,1.352908,103.888972,12,hougang,927.1029235122825,open,927.1029235122825,182.999157053997,MHC,HDB,171,577.6644474801199,479.36090772737975,847.0026897795958,8793.816874492115,1,2,3,3,1
501 hougang avenue 8,1.372053,103.886531,10,hougang,637.5805034122176,open,637.5805034122176,1435.0240318968863,MHC,HDB,186,365.8662977848914,340.1035362852814,807.7598860905335,10598.912940536055,5,1,9,5,2
174 yishun avenue 7,1.437395,103.831939,12,yishun,672.831197330674,open,672.831197330674,758.7296460904561,MHC,HDB,179,482.1567175489041,287.7945306195948,697.4428522848054,17207.642247535736,2,1,6,4,3
374 bukit batok street 31,1.357983,103.750736,4,bukit batok,124.72766372525797,open,124.72766372525797,2159.0198160937744,MHC,HDB,147,284.60672496729643,631.9146621216084,888.2921271939343,13928.406459255246,3,0,4,4,1
280 tampines street 22,1.347535,103.951703,10,tampines,480.99701496877856,open,480.99701496877856,822.7553656121754,MHC,HDB,144,352.3607738160872,800.3339730405384,525.317842768287,13258.109712449781,5,1,9,6,5
232 hougang avenue 1,1.358547,103.888524,13,hougang,436.3957516990304,open,436.3957516990304,281.11379012810653,MHC,HDB,186,228.08540575275114,242.74439502077547,389.45879601316034,9324.39158927928,4,2,4,3,1
